Invoice_Number,Invoice_Date,Customer_ID,Country,Product,Quantity,Amount
INV-102949,2025-01-31 15:44:22,CUST-3342,Germany,Webcam,3,765.04
INV-102950,2025-03-28 21:35:06,CUST-4888,France,Printer,8,4542.77
INV-102951,2025-04-26 02:39:10,CUST-2403,Spain,Mouse,9,2281.3
INV-102952,2024-04-16 00:03:08,CUST-4615,France,Keyboard,6,4069.05
INV-102953,2024-07-16 01:50:46,CUST-8254,Netherlands,Speaker,5,1461.06
INV-102954,2024-04-26 15:27:26,CUST-2172,France,Smartphone,7,1188.69
INV-102955,2024-01-17 23:06:03,CUST-5301,Netherlands,Speaker,7,7262.78
INV-102956,2025-01-30 22:01:55,CUST-1494,UK,Mouse,6,1522.21
INV-102957,2024-03-30 19:31:51,CUST-1657,UK,Headphones,7,7074.66
INV-102958,2023-12-29 02:29:32,CUST-7966,UK,Monitor,5,566.59
INV-102959,2025-01-23 13:05:55,CUST-8662,France,Printer,9,9585.63
INV-102960,2024-08-10 20:55:59,CUST-2546,Ireland,Tablet,6,1285.15
INV-102961,2025-02-08 16:20:55,CUST-1552,Ireland,Monitor,6,506.7
INV-102962,2025-06-05 04:03:17,CUST-4732,France,Tablet,1,133.39
INV-102963,2024-05-23 14:12:34,CUST-3990,Germany,Monitor,1,502.26
INV-102964,2024-11-16 20:17:22,CUST-8517,Spain,Mouse,4,4726.51
INV-102965,2024-12-13 19:35:27,CUST-1062,France,Smartphone,2,2082.37
INV-102966,2025-10-01 08:37:59,CUST-5372,Ireland,Mouse,10,6022.0
INV-102967,2025-06-05 16:18:53,CUST-5477,Spain,Mouse,10,6027.2
INV-102968,2025-09-26 04:55:52,CUST-3303,Netherlands,Speaker,8,2843.11
INV-102969,2024-05-14 03:44:30,CUST-9330,Spain,Monitor,7,8306.36
INV-102970,2025-11-10 04:55:50,CUST-4293,Germany,Monitor,3,455.02
INV-102971,2025-02-17 17:04:16,CUST-1394,France,Keyboard,4,455.93
INV-102972,2024-07-01 13:35:47,CUST-7184,Germany,Mouse,4,4064.72
INV-102973,2025-10-11 02:27:42,CUST-8791,Netherlands,Laptop,7,1278.33
INV-102974,2025-06-29 02:29:20,CUST-9664,Ireland,Webcam,4,2674.65
INV-102975,2025-11-12 03:48:17,CUST-9224,UK,Webcam,6,3658.75
INV-102976,2024-10-07 11:42:17,CUST-3134,UK,Webcam,8,8088.87
INV-102977,2025-01-09 17:40:11,CUST-1725,Ireland,Tablet,8,8499.58
INV-102978,2025-10-05 00:27:38,CUST-4471,Netherlands,Keyboard,4,4024.41
INV-102979,2025-12-10 02:02:45,CUST-8941,Netherlands,Laptop,10,6766.37
INV-102980,2025-01-21 05:12:20,CUST-6553,Spain,Mouse,1,367.67
INV-102981,2024-08-29 12:57:21,CUST-5843,Netherlands,Monitor,4,2167.51
INV-102982,2024-04-02 13:36:21,CUST-1788,Ireland,Printer,3,1955.32
INV-102983,2024-07-11 12:02:56,CUST-9375,France,Keyboard,2,1409.08
INV-102984,2025-10-02 05:48:15,CUST-7769,Germany,Keyboard,10,1158.18
INV-102985,2025-09-08 23:59:15,CUST-9557,Spain,Keyboard,3,1631.15
INV-102986,2025-12-17 08:21:56,CUST-6343,Spain,Webcam,9,1287.02
INV-102987,2024-01-28 05:32:52,CUST-7849,Germany,Mouse,2,1223.44
INV-102988,2024-11-04 06:20:45,CUST-5333,France,Printer,5,415.8
INV-102989,2024-08-20 19:24:30,CUST-7714,Ireland,Monitor,8,2116.09
INV-102990,2025-09-21 19:24:51,CUST-6762,Germany,Smartphone,3,1217.03
INV-102991,2025-12-08 03:51:34,CUST-8891,France,Laptop,1,995.75
INV-102992,2024-10-18 05:50:27,CUST-3837,Netherlands,Headphones,6,707.15
INV-102993,2024-04-05 07:20:15,CUST-9180,Netherlands,Mouse,3,367.05
INV-102994,2024-05-24 10:42:24,CUST-5231,Germany,Headphones,10,11586.87
INV-102995,2024-04-08 08:44:53,CUST-5362,Netherlands,Speaker,8,1908.71
INV-102996,2024-01-21 16:10:25,CUST-1786,UK,Webcam,9,8644.2
INV-102997,2024-08-29 12:47:47,CUST-2731,Netherlands,Printer,7,536.99
INV-102998,2024-01-14 00:10:51,CUST-1474,UK,Mouse,5,4393.33
INV-102999,2023-12-25 20:28:07,CUST-1124,Spain,Printer,6,6375.64
INV-103000,2024-07-08 01:55:06,CUST-8237,Germany,Printer,3,1805.63
INV-103001,2025-04-28 08:35:24,CUST-9163,Spain,Mouse,6,4966.25
INV-103002,2025-03-23 01:47:35,CUST-7312,UK,Headphones,1,362.95
INV-103003,2024-04-06 18:16:57,CUST-6191,Netherlands,Tablet,9,10617.46
INV-103004,2024-11-11 08:33:34,CUST-1000,Netherlands,Webcam,8,1263.78
INV-103005,2025-06-09 10:04:09,CUST-1718,Netherlands,Speaker,1,892.74
INV-103006,2025-03-06 21:38:58,CUST-4643,Spain,Tablet,8,9442.53
INV-103007,2025-08-12 03:15:31,CUST-7510,Ireland,Headphones,4,784.05
INV-103008,2025-02-27 22:52:49,CUST-8804,Spain,Keyboard,5,4196.06
INV-103009,2025-12-16 02:40:34,CUST-4588,Spain,Webcam,7,1562.34
INV-103010,2024-10-06 17:31:20,CUST-8916,UK,Keyboard,6,7138.91
INV-103011,2024-11-29 22:54:33,CUST-3041,Spain,Printer,4,2454.97
INV-103012,2025-08-10 11:53:30,CUST-4287,France,Speaker,7,920.33
INV-103013,2024-06-04 17:17:29,CUST-1546,France,Printer,1,85.92
INV-103014,2025-02-11 21:43:35,CUST-8810,France,Speaker,8,6992.79
INV-103015,2025-04-21 01:22:52,CUST-7081,France,Laptop,3,1751.64
INV-103016,2024-09-06 22:53:35,CUST-1758,Spain,Monitor,8,6277.93
INV-103017,2025-06-04 08:36:31,CUST-3218,Ireland,Webcam,6,4141.07
INV-103018,2025-01-25 09:37:46,CUST-8111,UK,Headphones,2,2039.01
INV-103019,2025-08-16 21:07:17,CUST-9146,Spain,Laptop,7,355.64
INV-103020,2024-04-25 03:43:36,CUST-4298,Spain,Keyboard,10,7308.52
INV-103021,2025-10-21 19:15:58,CUST-6327,UK,Tablet,3,1061.43
INV-103022,2024-08-23 09:21:37,CUST-7262,France,Laptop,9,3095.86
INV-103023,2024-07-29 15:29:19,CUST-5188,Spain,Speaker,4,3966.47
INV-103024,2024-10-13 02:27:21,CUST-4437,France,Keyboard,7,6300.67
INV-103025,2025-04-25 18:50:03,CUST-4141,Ireland,Smartphone,2,484.99
INV-103026,2024-08-27 22:52:44,CUST-4852,Germany,Smartphone,3,292.31
INV-103027,2025-09-05 13:05:15,CUST-8974,Spain,Printer,5,2107.63
INV-103028,2025-11-09 04:23:46,CUST-3113,France,Laptop,2,1586.43
INV-103029,2024-05-02 11:41:20,CUST-5849,UK,Laptop,8,4142.17
INV-103030,2024-02-10 22:50:06,CUST-2355,France,Smartphone,7,2593.32
INV-103031,2024-12-05 20:38:59,CUST-7426,UK,Laptop,7,6322.53
INV-103032,2024-03-26 18:53:10,CUST-1627,France,Speaker,5,5329.16
INV-103033,2024-07-30 07:53:31,CUST-2000,UK,Smartphone,8,257.58
INV-103034,2025-05-01 01:15:05,CUST-7047,UK,Laptop,3,1807.61
INV-103035,2025-10-10 23:50:18,CUST-8210,UK,Headphones,5,4955.64
INV-103036,2025-12-12 22:08:45,CUST-4555,Netherlands,Mouse,5,5054.5
INV-103037,2024-02-20 13:51:41,CUST-2118,UK,Tablet,4,4503.19
INV-103038,2025-04-17 02:16:23,CUST-8718,Germany,Printer,8,7500.73
INV-103039,2024-07-05 05:49:39,CUST-4595,Germany,Tablet,5,1989.66
INV-103040,2024-06-10 04:35:39,CUST-8688,Ireland,Smartphone,6,2636.59
INV-103041,2024-02-25 15:57:07,CUST-6545,Spain,Headphones,5,5189.44
INV-103042,2024-02-20 19:18:27,CUST-7740,France,Webcam,7,3478.93
INV-103043,2024-04-14 05:49:46,CUST-4238,Netherlands,Speaker,3,370.21
INV-103044,2025-03-23 04:31:05,CUST-1259,Ireland,Printer,7,5910.97
INV-103045,2025-04-18 02:04:52,CUST-5847,Spain,Mouse,10,8902.56
INV-103046,2025-07-03 19:49:08,CUST-3899,UK,Tablet,7,5302.37
INV-103047,2025-03-12 18:57:35,CUST-1057,Germany,Speaker,10,1655.81
INV-103048,2025-07-30 03:27:26,CUST-2870,Ireland,Keyboard,2,88.88
INV-103049,2024-09-01 09:39:25,CUST-4702,Ireland,Speaker,4,2934.34
INV-103050,2024-03-21 05:02:29,CUST-6631,UK,Laptop,9,9433.55
INV-103051,2024-12-08 01:13:56,CUST-9909,UK,Printer,3,2934.39
INV-103052,2025-01-11 09:07:00,CUST-4940,Netherlands,Monitor,5,2871.76
INV-103053,2024-05-03 09:40:26,CUST-7634,France,Keyboard,7,1824.32
INV-103054,2025-10-28 23:39:57,CUST-9688,Netherlands,Webcam,10,5948.77
INV-103055,2024-08-23 00:56:51,CUST-9657,Netherlands,Tablet,10,10536.56
INV-103056,2024-04-01 23:23:21,CUST-8130,UK,Monitor,2,2200.72
INV-103057,2025-03-31 01:21:10,CUST-3520,Germany,Keyboard,2,1953.61
INV-103058,2024-09-06 14:14:19,CUST-6607,France,Laptop,9,7288.11
INV-103059,2025-03-09 17:37:30,CUST-3698,UK,Laptop,6,1859.79
INV-103060,2024-08-09 01:04:31,CUST-7902,Germany,Smartphone,2,1122.93
INV-103061,2025-10-12 14:17:42,CUST-4564,France,Smartphone,4,1967.2
INV-103062,2025-06-04 04:19:40,CUST-1044,Netherlands,Mouse,5,3615.58
INV-103063,2024-02-08 00:16:51,CUST-5536,Ireland,Monitor,5,1503.84
INV-103064,2025-01-27 06:52:29,CUST-1198,Spain,Speaker,9,6620.06
INV-103065,2024-02-01 01:49:19,CUST-7331,Netherlands,Laptop,6,4438.13
INV-103066,2024-04-13 06:41:22,CUST-2452,Spain,Keyboard,1,664.69
INV-103067,2024-08-13 07:41:18,CUST-3512,UK,Speaker,1,985.15
INV-103068,2024-12-04 00:39:20,CUST-6437,France,Printer,6,531.46
INV-103069,2024-10-30 15:41:33,CUST-4250,Ireland,Mouse,1,1036.79
INV-103070,2025-01-05 05:11:06,CUST-2365,Spain,Speaker,10,4083.43
INV-103071,2025-12-09 11:10:30,CUST-9474,UK,Printer,7,1084.75
INV-103072,2025-05-11 05:08:04,CUST-4772,Spain,Monitor,5,3489.67
INV-103073,2025-07-28 05:57:22,CUST-3122,Netherlands,Monitor,4,779.31
INV-103074,2024-04-07 05:21:16,CUST-2864,Netherlands,Keyboard,6,6535.2
INV-103075,2025-08-19 23:23:56,CUST-7596,France,Tablet,4,1406.85
INV-103076,2024-05-19 04:31:33,CUST-7399,Netherlands,Keyboard,1,1031.03
INV-103077,2025-05-01 15:19:26,CUST-5865,Spain,Keyboard,10,4491.08
INV-103078,2024-12-18 06:18:01,CUST-1061,Netherlands,Monitor,7,8228.28
INV-103079,2025-09-03 20:26:05,CUST-7261,Ireland,Printer,6,5236.23
INV-103080,2024-02-09 15:28:58,CUST-4180,UK,Mouse,8,5654.63
INV-103081,2025-05-03 04:16:36,CUST-5544,France,Smartphone,5,1465.01
INV-103082,2024-05-25 16:02:27,CUST-9262,France,Headphones,6,6312.75
INV-103083,2024-06-02 21:35:20,CUST-7637,Netherlands,Headphones,8,3295.54
INV-103084,2024-03-16 10:32:08,CUST-7591,Spain,Printer,4,1960.71
INV-103085,2024-09-14 03:13:32,CUST-3214,France,Laptop,6,3097.31
INV-103086,2025-09-15 04:20:31,CUST-8825,France,Printer,2,1919.88
INV-103087,2025-08-04 20:58:48,CUST-9087,Spain,Mouse,5,5734.34
INV-103088,2025-04-08 22:07:50,CUST-3290,France,Tablet,8,8673.87
INV-103089,2024-12-06 17:27:36,CUST-7083,Spain,Monitor,3,3129.28
INV-103090,2024-02-25 14:25:25,CUST-6688,UK,Speaker,9,7700.44
INV-103091,2025-08-02 09:59:55,CUST-7457,Netherlands,Smartphone,1,231.43
INV-103092,2024-11-07 10:22:14,CUST-6435,Spain,Headphones,5,2398.21
INV-103093,2024-06-01 15:12:07,CUST-5252,Netherlands,Tablet,4,3135.81
INV-103094,2024-10-01 02:22:36,CUST-4460,Germany,Headphones,7,6781.5
INV-103095,2024-02-22 07:57:23,CUST-7181,France,Laptop,8,5292.38
INV-103096,2024-02-09 11:07:39,CUST-2630,Germany,Headphones,8,5900.77
INV-103097,2025-04-14 07:04:44,CUST-1298,Germany,Printer,8,4869.6
INV-103098,2025-08-09 07:22:07,CUST-1839,Germany,Mouse,7,3898.06
INV-103099,2024-03-23 20:21:04,CUST-1498,UK,Printer,5,5246.89
INV-103100,2025-02-24 09:18:34,CUST-7602,Germany,Headphones,8,9589.71
INV-103101,2024-07-27 14:13:28,CUST-5727,Ireland,Monitor,5,3616.87
INV-103102,2024-10-13 03:58:56,CUST-6716,France,Printer,5,158.45
INV-103103,2025-10-22 01:04:28,CUST-2438,Germany,Keyboard,7,6233.48
INV-103104,2024-08-15 04:34:38,CUST-4077,Netherlands,Speaker,6,6027.82
INV-103105,2025-04-07 04:07:22,CUST-6000,Spain,Smartphone,8,8717.94
INV-103106,2024-02-28 16:09:25,CUST-5814,Germany,Webcam,6,5546.68
INV-103107,2025-01-23 09:47:35,CUST-1135,Netherlands,Monitor,8,7529.84
INV-103108,2024-05-08 07:29:50,CUST-6784,Ireland,Printer,7,788.26
INV-103109,2024-05-14 07:23:39,CUST-1264,Ireland,Tablet,3,1737.77
INV-103110,2025-02-03 18:21:34,CUST-4001,Germany,Smartphone,2,1631.84
INV-103111,2023-12-25 09:28:35,CUST-7758,France,Tablet,10,1261.55
INV-103112,2024-07-26 13:14:38,CUST-5658,Netherlands,Headphones,9,10734.48
INV-103113,2025-07-14 03:30:47,CUST-3838,France,Laptop,10,7419.09
INV-103114,2025-01-29 04:48:36,CUST-8782,Germany,Laptop,1,225.69
INV-103115,2024-05-28 10:44:48,CUST-5543,UK,Tablet,9,6941.7
INV-103116,2025-02-28 05:47:15,CUST-5939,France,Printer,7,5428.76
INV-103117,2025-04-30 11:45:32,CUST-2061,France,Monitor,1,831.27
INV-103118,2024-09-12 22:50:59,CUST-7148,Germany,Speaker,2,223.84
INV-103119,2024-12-23 11:36:36,CUST-7768,France,Headphones,7,1401.99
INV-103120,2024-12-03 15:29:31,CUST-6809,Germany,Mouse,8,686.27
INV-103121,2025-02-19 04:07:40,CUST-5052,Ireland,Smartphone,7,6399.36
INV-103122,2024-07-21 05:05:04,CUST-3459,France,Headphones,5,1504.23
INV-103123,2024-02-11 09:34:42,CUST-8013,UK,Keyboard,7,7492.02
INV-103124,2024-10-21 14:47:24,CUST-7437,UK,Mouse,7,7899.45
INV-103125,2025-08-13 21:29:48,CUST-5846,Spain,Headphones,4,2705.34
INV-103126,2024-07-16 13:20:12,CUST-4232,Spain,Printer,2,1163.68
INV-103127,2025-11-07 08:32:36,CUST-4471,Germany,Smartphone,1,331.11
INV-103128,2025-02-04 02:38:18,CUST-3466,Ireland,Monitor,7,6012.1
INV-103129,2025-12-04 13:44:12,CUST-8982,UK,Keyboard,1,589.26
INV-103130,2025-07-08 23:42:28,CUST-5460,Germany,Monitor,4,2357.33
INV-103131,2024-06-16 10:12:43,CUST-6679,Germany,Speaker,10,5159.21
INV-103132,2024-02-14 07:21:41,CUST-8530,Spain,Tablet,2,851.32
INV-103133,2025-05-02 22:29:30,CUST-1358,Spain,Smartphone,5,1094.89
INV-103134,2024-04-01 08:07:18,CUST-8778,Netherlands,Monitor,9,2848.34
INV-103135,2024-11-21 23:09:55,CUST-1909,Ireland,Mouse,3,964.21
INV-103136,2024-03-16 00:32:56,CUST-3193,Germany,Tablet,1,195.39
INV-103137,2024-03-12 03:50:21,CUST-5545,Spain,Printer,1,565.63
INV-103138,2024-11-10 16:55:20,CUST-3910,Germany,Headphones,2,103.15
INV-103139,2024-06-29 19:06:22,CUST-3413,Germany,Monitor,6,5829.74
INV-103140,2025-07-22 00:35:24,CUST-9050,France,Printer,7,6259.42
INV-103141,2025-12-10 10:33:02,CUST-5365,Spain,Monitor,4,3788.21
INV-103142,2024-01-31 19:45:28,CUST-3031,France,Mouse,4,666.02
INV-103143,2024-12-27 04:14:36,CUST-7509,France,Monitor,3,2769.01
INV-103144,2025-05-05 09:27:49,CUST-3993,UK,Monitor,6,3409.8
INV-103145,2024-12-26 22:56:47,CUST-2698,Spain,Mouse,5,1504.73
INV-103146,2024-09-22 06:13:22,CUST-8266,Ireland,Monitor,5,5042.4
INV-103147,2024-12-19 10:28:08,CUST-3552,Netherlands,Mouse,2,1455.49
INV-103148,2025-07-11 21:30:21,CUST-8130,France,Printer,8,8028.9
INV-103149,2024-01-16 20:20:29,CUST-4529,Netherlands,Mouse,2,273.99
INV-103150,2025-11-21 08:42:35,CUST-8639,Netherlands,Keyboard,10,7419.97
INV-103151,2023-12-31 13:57:13,CUST-3558,Netherlands,Monitor,7,7348.4
INV-103152,2025-01-18 21:30:24,CUST-4079,Netherlands,Headphones,2,1281.41
INV-103153,2025-02-14 13:03:39,CUST-2072,UK,Smartphone,2,548.4
INV-103154,2024-12-17 09:00:12,CUST-4852,Germany,Headphones,3,1819.95
INV-103155,2024-11-20 13:32:54,CUST-8925,Netherlands,Tablet,6,6597.29
INV-103156,2024-09-16 23:55:11,CUST-8228,Ireland,Printer,5,1758.93
INV-103157,2024-12-01 14:54:58,CUST-2479,Ireland,Printer,5,2322.37
INV-103158,2024-07-08 19:35:11,CUST-9196,France,Smartphone,6,1150.3
INV-103159,2025-03-27 20:47:21,CUST-7332,France,Smartphone,1,791.07
INV-103160,2024-12-23 09:31:32,CUST-7104,UK,Headphones,10,5019.95
INV-103161,2024-01-08 22:30:23,CUST-7917,Spain,Mouse,10,7971.5
INV-103162,2025-04-18 21:05:22,CUST-9367,Ireland,Monitor,10,6757.92
INV-103163,2025-06-23 21:10:53,CUST-6965,Ireland,Smartphone,8,1473.14
INV-103164,2024-01-20 20:40:08,CUST-7188,Ireland,Speaker,1,688.86
INV-103165,2025-03-07 00:15:20,CUST-9263,Ireland,Monitor,2,1253.05
INV-103166,2024-01-27 16:03:05,CUST-7284,Spain,Webcam,2,1315.84
INV-103167,2025-05-31 14:39:34,CUST-3197,UK,Headphones,10,9845.43
INV-103168,2024-11-11 06:50:13,CUST-4991,UK,Speaker,1,1074.45
INV-103169,2024-07-15 22:52:12,CUST-2510,Spain,Laptop,7,5995.0
INV-103170,2025-07-04 20:05:05,CUST-9184,Germany,Laptop,5,1697.35
INV-103171,2025-03-24 17:22:55,CUST-6328,Netherlands,Printer,10,1939.01
INV-103172,2025-04-23 00:53:33,CUST-6274,Germany,Keyboard,7,3006.93
INV-103173,2024-07-06 06:19:01,CUST-4515,Netherlands,Laptop,4,3594.17
INV-103174,2024-01-01 05:06:32,CUST-3105,France,Tablet,10,2881.51
INV-103175,2025-08-23 10:11:28,CUST-1066,UK,Tablet,4,4118.5
INV-103176,2024-09-14 20:54:06,CUST-3006,UK,Tablet,5,1734.22
INV-103177,2024-06-05 04:43:43,CUST-9764,Germany,Speaker,1,327.76
INV-103178,2024-06-02 19:21:18,CUST-7741,Netherlands,Mouse,1,357.48
INV-103179,2025-08-28 16:51:37,CUST-4712,Ireland,Headphones,5,164.88
INV-103180,2024-04-08 16:25:15,CUST-2276,Netherlands,Smartphone,2,1714.56
INV-103181,2024-07-21 16:16:09,CUST-5728,Spain,Mouse,5,3384.58
INV-103182,2024-09-07 07:05:59,CUST-9474,Ireland,Headphones,7,285.18
INV-103183,2025-10-25 03:35:16,CUST-6725,Spain,Mouse,10,4809.73
INV-103184,2025-10-23 10:24:14,CUST-4440,France,Headphones,3,1585.68
INV-103185,2024-07-19 01:35:16,CUST-1166,UK,Printer,10,2070.82
INV-103186,2024-02-27 14:31:57,CUST-7041,Spain,Webcam,8,5664.66
INV-103187,2025-09-27 21:13:41,CUST-1274,UK,Mouse,4,2896.39
INV-103188,2025-10-24 21:39:11,CUST-7976,Netherlands,Printer,1,657.38
INV-103189,2025-06-13 07:47:41,CUST-4129,Spain,Laptop,5,4243.68
INV-103190,2024-12-03 22:17:27,CUST-8893,Spain,Laptop,8,7332.63
INV-103191,2025-03-21 16:30:30,CUST-8903,Spain,Speaker,1,663.82
INV-103192,2024-04-07 09:42:25,CUST-9416,Ireland,Headphones,8,200.36
INV-103193,2025-02-12 23:17:54,CUST-1148,Netherlands,Laptop,5,5004.65
INV-103194,2024-07-18 12:41:54,CUST-5646,France,Printer,2,1175.43
INV-103195,2024-09-18 17:16:19,CUST-4339,Netherlands,Laptop,4,3360.7
INV-103196,2024-03-15 03:00:37,CUST-5128,Germany,Tablet,8,7647.0
INV-103197,2025-06-30 06:34:36,CUST-8352,UK,Mouse,10,4043.44
INV-103198,2024-12-01 08:17:44,CUST-7616,Germany,Printer,6,4764.47
INV-103199,2024-11-28 13:38:51,CUST-7699,Spain,Laptop,3,104.28
INV-103200,2024-12-13 00:51:42,CUST-7084,France,Printer,9,7921.1
INV-103201,2024-10-25 06:19:01,CUST-6900,UK,Speaker,4,4737.55
INV-103202,2025-01-20 12:00:40,CUST-4585,UK,Speaker,4,578.87
INV-103203,2024-09-25 05:49:54,CUST-5266,UK,Speaker,2,1759.08
INV-103204,2025-10-19 18:27:56,CUST-3206,France,Webcam,9,5015.01
INV-103205,2024-01-09 04:49:16,CUST-8702,Spain,Tablet,9,4589.12
INV-103206,2025-11-15 10:01:04,CUST-9478,Ireland,Printer,9,4027.16
INV-103207,2025-03-23 01:01:59,CUST-9832,France,Smartphone,8,9349.3
INV-103208,2025-02-22 14:44:40,CUST-8928,UK,Tablet,5,1950.44
INV-103209,2024-09-16 05:31:44,CUST-1472,Ireland,Printer,10,1806.93
INV-103210,2025-11-26 21:20:27,CUST-2500,Germany,Monitor,8,3273.69
INV-103211,2025-11-04 14:00:00,CUST-5342,UK,Printer,2,279.48
INV-103212,2023-12-30 09:45:59,CUST-4430,France,Headphones,9,6713.81
INV-103213,2025-07-10 19:04:17,CUST-5762,Ireland,Printer,1,412.7
INV-103214,2025-10-24 11:46:33,CUST-3109,Ireland,Printer,6,7058.07
INV-103215,2024-05-06 02:18:08,CUST-7563,Ireland,Printer,6,5736.93
INV-103216,2025-05-06 10:03:16,CUST-6209,France,Headphones,9,9853.16
INV-103217,2023-12-25 23:59:09,CUST-4762,UK,Mouse,4,2948.45
INV-103218,2024-06-07 08:51:23,CUST-4658,Ireland,Printer,4,4749.53
INV-103219,2024-12-16 12:44:36,CUST-1756,UK,Speaker,8,3870.81
INV-103220,2024-10-23 03:36:47,CUST-9718,France,Headphones,1,1081.73
INV-103221,2024-02-03 20:46:08,CUST-8728,Spain,Smartphone,3,235.95
INV-103222,2025-06-02 19:50:48,CUST-4446,France,Laptop,2,691.92
INV-103223,2025-11-04 16:38:13,CUST-2214,Germany,Mouse,10,6219.93
INV-103224,2025-04-16 12:39:05,CUST-5262,France,Laptop,3,823.22
INV-103225,2024-05-27 18:21:18,CUST-9976,Ireland,Headphones,1,845.29
INV-103226,2025-03-18 11:44:11,CUST-7530,Ireland,Mouse,9,655.51
INV-103227,2024-05-26 18:14:52,CUST-7835,Spain,Headphones,9,8543.57
INV-103228,2024-02-09 10:15:38,CUST-5776,Spain,Printer,9,2801.54
INV-103229,2024-01-02 00:40:16,CUST-1704,UK,Tablet,3,105.57
INV-103230,2024-11-15 09:29:02,CUST-4591,Spain,Headphones,5,2378.62
INV-103231,2024-09-02 14:36:43,CUST-4496,France,Laptop,6,7165.66
INV-103232,2025-06-28 17:42:53,CUST-4171,France,Speaker,7,2666.41
INV-103233,2024-06-05 21:04:16,CUST-9852,Ireland,Webcam,10,11443.24
INV-103234,2025-04-22 12:37:00,CUST-5363,UK,Webcam,3,149.61
INV-103235,2025-10-29 07:14:58,CUST-5771,Netherlands,Webcam,10,9344.49
INV-103236,2025-07-07 11:34:42,CUST-2543,Germany,Webcam,2,605.62
INV-103237,2024-08-07 10:49:26,CUST-9414,UK,Speaker,7,818.58
INV-103238,2025-03-21 05:11:18,CUST-1888,Germany,Headphones,2,737.49
INV-103239,2024-07-17 09:14:06,CUST-7790,Spain,Mouse,4,816.01
INV-103240,2025-10-09 12:37:55,CUST-3122,France,Webcam,3,590.2
INV-103241,2025-08-25 07:29:13,CUST-6942,Ireland,Mouse,4,3325.29
INV-103242,2025-02-21 22:02:24,CUST-6280,Netherlands,Printer,10,9433.65
INV-103243,2025-02-09 19:41:43,CUST-8367,UK,Tablet,10,11773.34
INV-103244,2025-08-20 04:50:34,CUST-7246,Germany,Monitor,8,3462.45
INV-103245,2024-01-24 07:56:44,CUST-1513,Germany,Tablet,6,3447.26
INV-103246,2024-05-29 08:23:54,CUST-5705,Netherlands,Smartphone,4,1182.41
INV-103247,2025-01-15 17:04:03,CUST-1043,UK,Monitor,2,2323.62
INV-103248,2024-07-07 19:08:00,CUST-3062,UK,Headphones,4,4448.92
INV-103249,2025-08-10 05:47:44,CUST-2185,Netherlands,Webcam,9,219.18
INV-103250,2024-05-21 20:03:40,CUST-4789,Germany,Laptop,10,3269.64
INV-103251,2025-08-07 15:37:19,CUST-8953,UK,Speaker,9,1201.87
INV-103252,2025-05-21 23:13:53,CUST-1561,Ireland,Smartphone,1,195.96
INV-103253,2024-11-13 16:22:27,CUST-2303,UK,Tablet,4,2086.78
INV-103254,2025-01-23 04:49:58,CUST-5056,Ireland,Keyboard,6,250.63
INV-103255,2024-01-11 20:32:32,CUST-7141,France,Webcam,9,10781.05
INV-103256,2025-02-02 10:56:43,CUST-1807,Ireland,Mouse,3,2845.68
INV-103257,2024-03-09 17:53:52,CUST-2155,Netherlands,Smartphone,8,289.26
INV-103258,2024-04-04 12:45:48,CUST-8346,Spain,Monitor,3,384.13
INV-103259,2025-09-20 03:14:06,CUST-8173,Germany,Speaker,1,651.29
INV-103260,2025-06-18 17:16:50,CUST-9392,Germany,Printer,8,2579.23
INV-103261,2025-08-09 11:04:06,CUST-7386,France,Speaker,3,1404.61
INV-103262,2024-06-21 08:57:32,CUST-3315,France,Monitor,7,7305.82
INV-103263,2025-10-19 14:14:03,CUST-8096,France,Monitor,4,1386.67
INV-103264,2024-08-26 08:25:22,CUST-4262,Ireland,Headphones,2,133.99
INV-103265,2024-03-19 09:55:19,CUST-6952,France,Smartphone,6,2390.76
INV-103266,2025-05-15 20:30:27,CUST-1767,France,Laptop,8,6651.87
INV-103267,2024-04-04 20:42:23,CUST-2841,Spain,Mouse,1,808.57
INV-103268,2024-05-01 13:31:45,CUST-4222,France,Laptop,6,3112.1
INV-103269,2025-02-15 14:37:50,CUST-5570,Germany,Webcam,4,978.05
INV-103270,2025-07-14 09:09:24,CUST-5000,Spain,Laptop,1,212.87
INV-103271,2024-05-20 21:31:45,CUST-1520,Netherlands,Webcam,2,351.54
INV-103272,2024-06-11 23:06:57,CUST-3348,Netherlands,Headphones,7,4917.18
INV-103273,2025-01-15 11:24:49,CUST-3804,Ireland,Headphones,9,6001.82
INV-103274,2024-08-17 15:55:21,CUST-5109,Germany,Laptop,1,792.73
INV-103275,2024-06-12 12:42:43,CUST-5703,France,Headphones,4,817.16
INV-103276,2024-05-11 17:50:34,CUST-7850,UK,Printer,1,649.08
INV-103277,2024-12-09 09:11:44,CUST-6860,Spain,Monitor,8,1072.65
INV-103278,2024-05-01 15:59:58,CUST-7653,UK,Tablet,3,1750.01
INV-103279,2024-12-05 21:44:42,CUST-3893,Ireland,Mouse,2,1260.91
INV-103280,2025-12-08 17:25:32,CUST-2990,Spain,Keyboard,8,5843.67
INV-103281,2024-12-13 10:33:43,CUST-7193,Germany,Laptop,10,1088.62
INV-103282,2025-04-06 18:46:27,CUST-3406,UK,Tablet,7,4153.37
INV-103283,2024-02-14 01:58:44,CUST-9281,France,Smartphone,8,5456.75
